,A2M,AGL,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APT,AST,ASX,AWC,AZJ,BEN,BHP,BLD,BOQ,BPT,BSL,BXB,CAR,CBA,CCL,CGF,CHC,CIM,COH,COL,CPU,CSL,CTX,CWN,CWY,DMP,DOW,DXS,EVN,FBU,FLT,FMG,FPH,GMG,GOZ,GPT,HVN,IAG,IEL,ILU,IPL,JBH,JHX,LLC,MFG,MGR,MPL,MQG,NAB,NCM,NST,ORG,ORI,OSH,QAN,QBE,QUB,REA,RHC,RIO,RMD,S32,SAR,SCG,SEK,SGP,SGR,SHL,SKI,SOL,SPK,STO,SUN,SVW,SYD,TAH,TCL,TLS,TPM,TWE,VCX,VEA,WBC,WES,WOR,WOW,WPL,WTC,XRO
SHL,0.0002754579663026422,0.0003493297035020944,0.001977977567380346,0.0010184266104841216,0.000859167041469663,0.0009760382731816039,2.5328104732482258e-05,0.0005204359088578432,0.0009708702501969528,0.0007733458594727102,0.00046747452952867704,0.0028867860842765733,-4.507958840502238e-05,0.00036260916425433936,0.00048585056117577503,0.0011471266084758613,0.0003692304051602051,0.00032594260454450416,0.0013364843155207612,0.00029000080105869654,0.0014452187226068503,0.0006657442973052597,0.0002330563742990424,0.0011637786584629323,0.0005976613937919696,0.0009617946500281378,0.001848884477739816,0.001458886449190539,0.0006443942539791514,0.0013797892838586729,0.00020587816183271639,0.0008234865112055609,0.0009106948161779878,0.0009907330034702232,0.0012715709302608955,0.0008417372311144638,0.000874340063344672,0.0013332102586838522,0.00109394899508929,0.0005616537395697502,0.00038027411476797523,0.0021290348688624222,-9.080355354384766e-05,-0.00010112601801218248,0.0010844075064692265,0.0010970021573106271,0.001853262055038747,0.0009549415822313489,0.0008757103161012345,0.0016598130212998408,0.0006107694689094409,0.001127791674192613,0.000758619760169872,0.0011968795760279533,0.0015576294765044462,0.00141236765528346,0.0014998003603349166,0.00039507341258507837,0.0014066013210849374,0.0007280872434049495,0.0011014565670195268,0.00037260267162295255,0.001567766226491834,0.0011171870585564851,0.0018209229456751506,0.0016376083332951996,0.0012267917677326763,0.0013780858564062177,0.0010715581882825352,0.0010297817502602352,0.0002880183384450927,0.0005205999003912971,0.0004882892574886483,0.0009993099251231975,0.0018064738944070595,0.001188336741301014,0.002193811739408793,0.0019192894782276064,0.001612837012986985,2.938408407961149e-05,0.0004221141466143535,0.0010195052413969924,0.0020842228437920585,0.0008728573727765786,0.0010334471884865914,0.0012431082531667885,0.0011727366052115167,0.0013191164061267492,0.0006955920494356539,0.0007437394279946911,0.0001963935206028627,0.0017154576087241333,0.0009073325731114139,0.0006569127316744033,0.0007456542338019726,0.0018340834578428275,0.0002640285843771251,0.0013868074948008068,0.001546594663713057,0.0014097059968757521
SKI,0.000348935871846987,0.0002845960390678393,-3.795290341325834e-05,0.0004384766165894946,0.0006901965833678459,0.00047071657784669675,0.0006322229108763708,0.0005681648086094372,2.5712673951489462e-05,0.00036342108104723826,0.0007036624987080853,-0.00024408156880646484,0.0004858199628236065,0.0003419874377949065,0.00013351250330216724,-5.606745419943903e-05,0.0006294562897434926,0.0004623106611836197,0.00039640314683045966,0.0004155896600732308,0.00022603982735226307,-2.9957800565125952e-05,0.0003701934935605173,0.00036158525757800443,0.00037991260583454577,0.00023738066729938584,0.0003124218164542913,0.0006202079919707159,0.00017679695691762154,-0.0002653068316104086,0.0001957267844544979,0.0004507275881869327,0.00010421274472844265,0.00041349920676227896,0.00010308244102504584,8.13012962636113e-05,6.306205146647273e-05,0.00044340307971838086,0.00026727263090662527,0.0002624835162140841,0.0002411914973920764,0.00017533133756771356,8.411168357024072e-05,0.0002194803841908974,0.0003492777505112765,0.0002903798389362515,0.00020427787848049985,0.00010808416577043254,4.022201821063945e-05,-0.00017867912946064061,0.00020460179102471296,0.0003714552820826234,-9.780811150633099e-05,0.00014315121266694343,0.00010304841759748519,0.0004424011093093364,0.0002524543097942989,0.00015267306450461007,0.00018015613044327497,0.00035362769846115054,0.00024071230965106485,0.00017231148243603388,0.00011581421550850373,0.00027446002579762226,0.000525068959539972,0.00023045457884473923,0.0002546968684229138,0.0003293278851655687,5.0065754690174045e-05,7.421541659999138e-05,0.00031837142872649497,0.0003104728499855836,0.00019843206228247856,0.00032868218190266644,0.0002481630301267298,0.0003558508601612173,1.4047871417448537e-05,-4.461478815574228e-05,2.938408407961149e-05,0.001117861028753332,0.00014937206189574126,-1.7571754463636265e-05,0.0004720671124080154,0.0003957902482492825,0.0003188433109806189,0.00030149602306684043,0.00015303809915250203,0.00032432458550202503,0.0004361243569567421,0.0003941599545325755,0.00026765724166008764,0.0003355745486607683,0.00017782841927128985,0.0003787418122046661,0.00014221057242958752,0.00011753156374343569,0.0002864757258649836,0.0003258398505954096,0.00024097629365409527,-0.00028615145934663035
SOL,2.4888530131581784e-05,0.0004552930133292374,0.0005858347433009572,0.0006975153729543087,0.0007680312477225893,0.00023055827454948396,0.00012080041031260103,0.0008510503558096902,0.0003734501852679934,0.0005021593774799558,0.0003515449053094594,0.00019154568639204243,0.0002432022891891017,0.00022411487691806136,0.0007459991425328877,0.000384223788248469,0.00030394921155084127,0.00038928135559282347,0.0005136736982419239,0.00022965589236026028,0.0010138736229162095,0.0007257126844991336,0.00033779094125139527,0.0006306824384272792,0.0005065822618945878,0.00042063789591844763,0.0006044616824345653,0.0004903127517427735,0.000907856551471524,0.0004993701720641141,0.0003150575719941937,0.0005632268728835335,0.0004406362992544315,0.0005146457638597457,0.0004466966507545075,0.0006794307063494645,0.00040209927447351315,0.0007336762101219237,0.00044008341244019796,1.1012392706282764e-05,0.0004939341053684694,0.0007030073879011346,0.00040438411323115664,0.00018928212153674682,0.0006605242719536347,0.0003223404014973726,0.0004529531427333364,0.0005797180327159424,0.0003873488823014004,0.0012925465865494532,0.00048047722650509977,0.0006018157398897657,0.0004763934647560869,0.00045245483415661176,0.0007620433361350947,0.0010123992383083914,0.0004734804114114433,0.0002689640491378036,0.0007499935022080546,0.0004938921736459493,-1.8325324084159206e-05,-0.00015131348093214977,0.0007739411580611553,0.000493835759331758,0.0010457848285430596,0.00040305951543705035,0.0007546639686861839,0.0005299088756504363,0.0005107014596528617,0.0005367809169048599,0.0004579178731662855,0.00018039082915675646,0.0008214732416674436,-0.00024623235385775797,0.0005880179656341853,0.0007697516766218569,0.0005648730494749848,0.0005229433161820597,0.0004221141466143535,0.00014937206189574126,0.0012719076167098413,0.00011728544786774753,0.0008095634774968815,0.00030268725310665575,0.000924553161467744,0.00013069580732074084,0.0005661567620996434,0.0002510711119980445,0.0003975877039662201,0.0005206807094254109,0.0004859309930795291,0.0005321870796233138,0.0007409818021131852,0.00046153484763027157,0.0004093167058425748,0.00110170562089,0.0003870824497008191,0.0007202046258840431,0.0008297347787500406,0.00079763353379989
SPK,-0.0001344919177332988,0.0001408153231243531,0.0014070093135562446,0.0006076548142996088,4.7261836936489256e-05,0.0007562637860919945,0.0002649563974713981,3.382676718939941e-05,0.0004542384160069235,0.000307512107135794,0.00028323447038334945,0.002837346624265507,-7.673834066255651e-05,0.00015954449134297427,8.029088853239984e-05,0.0009373706173384583,1.3207045797242369e-05,0.0002915278748980268,0.0006895390868407774,6.989654537837337e-05,0.0008167153513727072,0.0001612073617191339,2.5123357154745096e-05,0.0007195779649912216,0.00016969291375372128,0.0007137009886252375,0.0008265391885435976,0.0008401638484176899,0.0003816693399386998,0.001052919198328747,0.00025443134985033637,0.0004109665836731187,0.0006559872979373994,0.001024741371577497,0.0011071414046110138,0.0006387643890817162,0.0008838892300116056,0.000748317958640377,0.000619013247132498,0.0006851160316358218,0.00010161587230049942,0.0015738103562080393,-0.0002391814531731024,-1.846420782048061e-05,0.0007558265408662789,0.0005348584204613415,0.0013127115033207558,0.0007394214784826785,0.0006589605332888816,0.0007974023409015684,0.0003412160186896954,0.000720746495671644,0.00019832667856386514,0.0007420425266772964,0.0009521037037167025,0.0010793036100366007,0.0010580850336006497,0.0001462517148014983,0.0007730845341684814,0.00030977507106828963,0.0011011850597068954,0.0006474815548334534,0.0009479801196589427,0.0008224026383335263,0.001234768395951406,0.0016502826822824032,0.0006086501248648566,0.0011580966258175785,0.0005128230812793369,0.0006403072746390194,0.0001558166352668964,0.0004992369057970267,8.4557067309698e-05,0.001451702583119793,0.0012079482697199156,0.0007370841746585382,0.001476770635386205,0.0016253557179153133,0.0010195052413969924,-1.7571754463636265e-05,0.00011728544786774753,0.0014689304234441983,0.0014883822290232167,0.0006504828028902498,0.00046680346471603086,0.0012110442905243107,0.0004797578484694991,0.0010528135957177994,0.0004280193620993297,0.00044586404509921215,0.00011174811857924626,0.001038526760115511,0.0005482481223490915,0.0002237482082379639,0.00030964249405928096,0.001167030031937945,0.00021035580489878707,0.0009762901397817261,0.0017230700725261122,0.0009003592909547579
STO,0.0002283467543727582,0.0010056905371090565,0.0034765159543640764,0.002493219295894521,0.0018328191028582404,0.00216890450392047,0.001001358228567654,0.0013531892508654591,0.001717854443859954,0.0018365747641016148,0.0012659768279804273,0.005651160612693463,0.00019422637208184616,0.000597068353039819,0.0016253488960288353,0.0020603434477507866,0.0010417655781773908,0.0014555941396526193,0.0028898750941218103,0.0007511732208107543,0.0037065846855585216,0.0013127583895493548,0.0009614950798522726,0.0021783538706090194,0.0013220067254078199,0.0015052619737267266,0.0032314052258212806,0.002595273107884993,0.001543711300466037,0.0015716883865232736,1.1323768028489713e-05,0.0021180307693014215,0.0011972802829624779,0.0025547445689379457,0.0027360873408849716,0.0015860798472819597,0.0013903719810486864,0.0028913357435030335,0.0016757255101427946,0.0009711556912897373,0.0008909983173034919,0.004510200016841532,8.815540181249534e-05,5.2072926693174134e-05,0.0018533143294810533,0.0018770267752212565,0.002929478042747193,0.0018882399204949597,0.001476740972058395,0.0022941746222958246,0.001238017030713804,0.0025246542248341837,0.001307343970655129,0.0023199756990248963,0.0027189411893488217,0.003238767874620935,0.0025747535755146775,0.0005524802533694135,0.0024946886111278338,0.0018521505492996217,0.0019780385668095543,0.0012487253210310876,0.0030045550484598,0.0021657946992624613,0.00444543142314892,0.0037787099628243774,0.0024442924170768343,0.002700534647147974,0.001708480520458355,0.0016484780026694095,0.0008489517115456532,0.0009925262698830335,0.001501469183057847,0.0020351518047055407,0.003216007825382903,0.0021997603108104185,0.003530236083624107,0.004143905393223782,0.0020842228437920585,0.0004720671124080154,0.0008095634774968815,0.0014883822290232167,0.004866276469687826,0.0017160777854129902,0.0025660524452082722,0.002733756129211189,0.0019998027322244197,0.0024103855473755235,0.0010782774274100163,0.000734324740222039,0.0008938966602583963,0.0028422084907922815,0.0016619517626717524,0.0016369509547480541,0.0012536468664493684,0.004085569279967743,0.0004235824001266881,0.003257751013572632,0.002873457781186454,0.0018182239298985708
SUN,0.00013097409783302728,0.00043695919201947915,0.0013907909059736514,0.0010705562879863685,0.0005005668969358157,0.0009662813565147257,0.00048213825071060084,0.0009650658414313685,0.0007343600620180773,0.0009034251776547898,0.00047800531969973087,0.002182211815841883,0.0001637696457948065,0.00030557620923141963,0.000695288203401751,0.0007294585119524266,0.0005837967328521797,0.0005491492807893613,0.0013266811186179832,0.0004819547153686104,0.0013579966263376504,0.0006962032468017869,0.00035935250746458236,0.000969728517103256,0.0006971092401630605,0.0008381651680787367,0.0017048800768495014,0.001415799524141841,0.0006312509580434449,0.0006818667305540311,1.1932947441197747e-05,0.000937151316287717,0.0005132287131873213,0.0009732372888903358,0.0011234123683210148,0.0007075025519166931,0.0006788003883735956,0.001501160679590017,0.0008320517048083431,0.00048530170778168124,0.0005939855456533013,0.002110546448579765,7.531941442215267e-05,0.00014978370218571372,0.0008653276958876029,0.0009362517026851849,0.0013865739666232522,0.0009734633006842544,0.0007194654715959011,0.0011813327836146096,0.00040345929849857753,0.0010639904001436015,0.0006105477131050587,0.0010563303093819468,0.001221839464918496,0.0013850072277545,0.0011411435968420073,0.00032340343126207097,0.0011329179245844218,0.000856215377461476,0.0007626271111626839,0.0005462180458288107,0.0012022759481566524,0.0008418090075553716,0.0017263043545570351,0.001657633439162005,0.0012813490099507206,0.00111708641888397,0.0008215123246929787,0.0007720295835994769,0.0003344632840950455,0.0005293177741735996,0.0006710938354962032,0.0007851141800749927,0.0015490714050171153,0.0009279588382848962,0.0016326919916297307,0.00157901924979334,0.0008728573727765786,0.0003957902482492825,0.00030268725310665575,0.0006504828028902498,0.0017160777854129902,0.0011929350450252277,0.0010682695118795823,0.0011034518952660213,0.0009034347690136672,0.000940716022549449,0.0005218786467700127,0.0006447286931148938,0.0004018950823927233,0.0014061501136384854,0.0008485065627019628,0.0008682698425757873,0.0006221748792023691,0.001431655508927922,0.000302430387090717,0.0012441910727386068,0.0006942103706356744,0.0005967222620325706
SVW,0.0005051271982110968,0.0005838074505326716,0.002173585613146929,0.0018548178769976957,0.001643297929204953,0.0010926093244742622,0.0007817751535682801,0.0017544455948241197,0.0012284631686330409,0.0014234988462742328,0.0006322653176814114,0.002690479775067635,0.0001608430052854277,0.0004684785989244199,0.0013524559489181056,0.001111948765250945,0.0008340941775053893,0.0009087865633627463,0.0023571754331901088,0.0006204070640246593,0.0025042655522457035,0.0011765785536627488,0.0006080558556077969,0.0016097500257597876,0.001038581895636227,0.001084287252366335,0.0023441784780607413,0.0014079134809347523,0.0015639266876624812,0.0009868626111684791,-0.00016990244492992655,0.0015523846334083804,0.0008095120283548585,0.0013415259296472501,0.001550702018291151,0.0013673861386672664,0.0009328659660107286,0.00201955582022938,0.0009179696119288615,-0.00017286485004976366,0.0011496589869330776,0.0028599631038098306,0.0005909342519295621,0.00030630896293744705,0.0011324016437068267,0.000977323372177397,0.0013717367590383256,0.001430638022843549,0.0010106431385073298,0.0016490233728155407,0.0008903593299468128,0.001748196458547609,0.000988755913739418,0.0014483416318943059,0.0023739837066385407,0.0023026183436020524,0.0014675635184529983,0.0004728535059817591,0.001747120652464305,0.0012853525609528582,0.0005086169411712035,0.00010147368510673076,0.001945659331086817,0.0010727969325107513,0.0026441197960662376,0.002378386979117023,0.0018636470409373219,0.0016276438165275869,0.0012433201204911572,0.001229824243750142,0.0008076905918417441,0.0007901640034953541,0.0012190273110983258,-0.00018189987757700167,0.001712152526442174,0.001634902964364405,0.0019814551078338304,0.0023563377907938558,0.0010334471884865914,0.0003188433109806189,0.000924553161467744,0.00046680346471603086,0.0025660524452082722,0.0010682695118795823,0.0029630398637695917,0.0012105461693804637,0.0012717126897155411,0.001200686861266283,0.000620367856259722,0.00045397302178887,0.0012394064616664622,0.001478602676581515,0.0015027835145733802,0.001225674941078536,0.0009507751282876648,0.002734701873602141,0.00038322312429060686,0.0020109218986584074,0.0011343535490201397,0.0014367338609009273
SYD,3.148786929577727e-06,0.0006646369140307607,0.002184860618368855,0.0014271477167374913,0.000960752226099644,0.0016398585632902368,0.0009562265582875716,0.0006246875342835047,0.001070793650927189,0.0010493440249017992,0.0008481049675925871,0.004624267411406013,0.00017495585182780298,0.0004981286118593163,0.0006050294905760482,0.0017720945637786439,0.000567510867668463,0.001031783001166578,0.0013121907939834163,5.941693981619595e-05,0.001250470177054017,0.00041529972331410116,0.0007279525299853714,0.001205333355588322,0.0007860596135987786,0.0006591141459088737,0.0017916148288137231,0.0012793477759968407,0.0012911627238717167,0.001062789222373037,-0.0003169063427754737,0.0011758335545893372,0.0007394174813633519,0.0015092774430976528,0.0020349119862985206,0.0005905669956607864,0.0007407414595375532,0.0014712761175071467,0.0008851704158710273,0.00105398014460992,-0.00015216514676610475,0.002754189331048555,-0.00048270657665035204,0.0003594075723137928,0.0010331854121979614,0.001035819560924268,0.001909992629695721,0.0013643016958354748,0.0011245782900833354,0.0013728328502726312,0.0007585880724452137,0.0016267580120531806,0.0004582800591814382,0.0012120863707456408,0.0009205423197576135,0.0019127164692154522,0.0015179802206206111,0.0004279737545233772,0.0011611066382021273,0.0010767396573127658,0.0016247891555196817,0.000848533654963932,0.0016058401561391525,0.001498793063672513,0.00206226557012576,0.0033451972166906978,0.001287952926186972,0.0020604286047072795,0.0007227107443431304,0.000986191418394217,0.0005244207542615076,0.0007609360678691066,0.0006568716461881453,0.002113997081592473,0.0019001422673174183,0.0010719605317808876,0.002012424026604635,0.003149344343630646,0.0012431082531667885,0.00030149602306684043,0.00013069580732074084,0.0012110442905243107,0.002733756129211189,0.0011034518952660213,0.0012105461693804637,0.003016855740604916,0.0008520559921648824,0.0019008067608224314,0.0006855312194421844,0.000278097428085345,0.0002874003025255234,0.0014542300340674949,0.0010323887074284656,0.0009039317083315781,0.0006456501283247406,0.0018491054807128118,0.00016388415006468279,0.0018509817691871604,0.002151385364351788,0.0010982568852548442
TAH,0.0001819165849280583,0.0004623711377488691,0.0018357928196321785,0.0013331236832219429,0.001225914712828455,0.0009754127774126689,3.335343766755495e-05,0.0007792643921265293,0.0010719562714353252,0.0010763457597908863,0.00039979757418455295,0.0023340243596625832,2.4303959025970428e-05,0.0002549722515498916,0.0008863447106275272,0.0007996178400642926,0.0008327658571218934,0.00037534236233759187,0.0015430343395088303,0.0007817031358342195,0.0017823192675164151,0.0010866007654831051,0.00030589491518925605,0.0012357814755447648,0.0008596860067446374,0.0009033920447476895,0.0021520904582734636,0.001578007368304333,0.0006466122089766311,0.0010416399267275925,5.258481201101409e-05,0.001130493591798596,0.0008023437973406706,0.000955285689551511,0.001239277749830599,0.0006765427692043449,0.0007546950142933753,0.001659466403140335,0.0010867330061369311,0.00010616437564296555,0.0007143251183361412,0.002563273673700375,0.0003831474535007404,-0.00015936622013035614,0.0010235203960583645,0.0012236581853691396,0.0017069615160983191,0.001075172403165448,0.0006817538942612141,0.0018764739312807472,0.0006792791675391614,0.0012102789341600626,0.0012363618040122212,0.0013304245692067594,0.0016457238764566958,0.0014752316430696574,0.001406576254945892,0.0004027223036261479,0.0015484219724083263,0.0010707688982005226,0.000494637382543143,7.185387641952531e-05,0.0015472313541706416,0.001016258765697566,0.002073395397610541,0.0014796020137409869,0.001432084661821989,0.0012351536407682324,0.0010597034140661314,0.001013284931671272,0.0003451318085128364,0.00035029848692146146,0.0007988595899744771,3.156656283730979e-05,0.001989466124642343,0.0013202038652926906,0.00213994666531503,0.0018778668115541739,0.0011727366052115167,0.00015303809915250203,0.0005661567620996434,0.0004797578484694991,0.0019998027322244197,0.0009034347690136672,0.0012717126897155411,0.0008520559921648824,0.0017547882755082362,0.0009917484328385076,0.0005485192779038808,0.0007246719335731083,0.0004173267853227283,0.002010160722890352,0.0008289995032561197,0.0010341390149498563,0.0007630486011529805,0.002108134289164854,0.00033384564946683674,0.001378012127748421,0.001580643337704894,0.0010965761491005888
TCL,0.00032408450238137796,0.0005213251867169863,0.002028982111501868,0.001241966791974085,0.0009346740109574012,0.0012943281170812381,0.0005012637846206714,0.0007027173967017926,0.0009849458361120753,0.0009078408809996533,0.0007445916681424089,0.0036778355367744907,7.600582093495245e-05,0.00044053809241017313,0.0006198638035829263,0.0013651124491544495,0.0004940889671480167,0.0007802810873768335,0.0014513385678340458,0.00023932491083576156,0.0013780229280815496,0.00046252907550206867,0.0005027749341349772,0.0012202259795143276,0.0006801020809452197,0.0007990185891813788,0.0018835112848347118,0.0014457860427082609,0.0008684582175084878,0.0011206337405043514,4.657700764622123e-05,0.0009609221446624435,0.0008476617535103111,0.0012435587944782684,0.001618376034864537,0.000780817616516723,0.0008768205063845216,0.0013534260440471787,0.0010396497573096316,0.000946378982039992,0.00022346977261422277,0.0024754730554294303,-0.00011422279110168352,9.095853090689244e-05,0.0011212957581740836,0.0010151107604547149,0.0018237103475986017,0.0011806344576526214,0.0009192973472883059,0.0015673678747904077,0.0007237439936038454,0.0013325347317669567,0.0006021279215394806,0.0010932777771098337,0.0011921787465706388,0.0018076271387386996,0.0015202051059578568,0.0003746428167037057,0.0013175851431209411,0.0009344376482648797,0.0014473139612175253,0.0008534145502063004,0.001554701355507143,0.0012851517344118438,0.0020437046627477013,0.0023210951068349337,0.001261900293216145,0.00168034787385599,0.0009169189049040887,0.0010294862641677066,0.000475985743819827,0.000677378740335317,0.0006544118721427943,0.0016031067070479373,0.001840301962472676,0.001216066524595915,0.0021320921740628617,0.002430564004085988,0.0013191164061267492,0.00032432458550202503,0.0002510711119980445,0.0010528135957177994,0.0024103855473755235,0.000940716022549449,0.001200686861266283,0.0019008067608224314,0.0009917484328385076,0.0017020082827462302,0.0006987691244776622,0.0005861364869781506,0.0003448033488210398,0.0016070520240309913,0.000917988768897582,0.0007902043419558914,0.0006588849973002854,0.0020242326868817003,0.00023714810460992108,0.0016614715111395561,0.001944867333153391,0.0012329433666192862
TLS,0.0003606053479845333,0.0001973478014070353,0.0008282695988291067,0.0006187005661065214,0.0005754258063826392,0.0005988291277532467,0.00038883135538777473,0.0005883440493071455,0.00040164606925215454,0.00048443781353374346,0.0004649998534207971,0.0009458993024111597,0.00018998090079760916,0.00035736116377878496,0.00039325380884969196,0.0005023069193107031,0.0003270251614321692,0.00050200386125402,0.0009259565943289452,0.0002070537306613308,0.000635251826919643,0.000251408018870375,0.0004886169853721288,0.0005220512302348253,0.0004350585186688189,0.0005692164426931035,0.0008106654381584678,0.0009952456336907373,0.0005122593694560949,0.0005770559056127544,0.00021901790074338792,0.0005105329247979939,0.0004941186495976967,0.0009405948136286703,0.0006294457416489858,0.00064479042148228,0.0004268695894086235,0.0009027110377959325,0.0006575645862113227,0.0005441552530822296,0.00027926042847828126,0.0010559160115945407,0.00033627646472352544,3.977809010091188e-05,0.0006677509467713283,0.0006453945095665139,0.0009563626401279497,0.0004981761208622998,0.00042411411511184005,0.0008810703079382277,0.0005459515531955531,0.0006401051214281527,0.00040152190493379045,0.0006712349126387731,0.0006174141787236219,0.0008966579880459599,0.0009703164261764988,0.0003366199389794293,0.0007110906333026567,0.00048143126779498437,0.0007939514678530288,0.0004313461337733316,0.0007148754067305849,0.0006838682453574525,0.0011061029259766997,0.0007035254832469896,0.0006222135474759737,0.0007335475850615053,0.0005043635590205807,0.0005787584647995191,0.00047730940573678085,0.0002989103981213865,0.0006095485698940176,0.000919300824978934,0.0009508691773034416,0.000614861793500181,0.0011185641308554797,0.0006418688042874481,0.0006955920494356539,0.0004361243569567421,0.0003975877039662201,0.0004280193620993297,0.0010782774274100163,0.0005218786467700127,0.000620367856259722,0.0006855312194421844,0.0005485192779038808,0.0006987691244776622,0.0008740448968047136,0.0005574920654418025,0.00038310533243668366,0.0009324729513243603,0.0008325442931454302,0.0004926292473156272,0.0004348718862549056,0.000988218289085391,0.0003390159433721503,0.0007981429157713451,0.0007876011240871866,0.0006829774756226526
TPM,9.95221567745603e-06,0.00028560506590787977,0.0007009283791649915,0.0004813492530776342,0.00023212281214121986,0.0003759364555490323,7.105030947082896e-06,0.0007434481340682707,0.0003814361784405943,0.0004832980655902256,0.0003590286923299018,0.0011176742326107034,8.574845722282772e-05,9.881535028694039e-05,0.0003574642475575087,0.000213133826111579,0.00044337253637187734,0.00011849703147662055,0.0008970464406826687,0.0005749488949928113,0.00046368658486097664,0.00038052139645508023,0.0001797244256142094,0.0007267294131909238,0.0005158463896522247,0.0006472756947529265,0.001227605804168167,0.0007753869949560421,0.000319811451491525,0.000582858556964398,0.0004693956911795192,0.00039723142240222285,0.0005127845281320164,0.0006290575075644114,0.00046168034787499526,0.0005554863328564339,0.0006188304383401078,0.0007134765612027242,0.000736947554943806,0.0003918493485206016,0.0005819676284177658,0.0009159101032728948,7.159011689102248e-05,-0.00024070780443614313,0.0008097397320314462,0.0006980573105261568,0.0011137827916623615,0.0005648185407475971,0.0003267421933309976,0.0010371269627181465,0.0002041844882617426,0.0006367742615814033,0.0005258796767801846,0.0006533169903314807,0.0008274837408170857,0.0007717153920972597,0.0009183371897886709,0.000302222912977619,0.000940205043141656,0.0005482623343418023,0.0002676418060787382,0.00011175111673904166,0.0007049851595172256,0.0005711187149290864,0.000852632567913007,0.0003568325821351534,0.0006896861611191792,0.000569862220065625,0.0004425895794041111,0.0005601204149018867,0.0001588256255314315,0.0003560628771660534,0.0002601498874079211,0.0005559238159703793,0.0011148282970247674,0.0007519904342726284,0.0013125103826322083,0.00047729692373932943,0.0007437394279946911,0.0003941599545325755,0.0005206807094254109,0.00044586404509921215,0.000734324740222039,0.0006447286931148938,0.00045397302178887,0.000278097428085345,0.0007246719335731083,0.0005861364869781506,0.0005574920654418025,0.001593424145715147,-6.707126465334829e-05,0.0012498982167989375,0.0007840989208872867,0.0005261688000256934,0.00040505370420997305,0.0009161962472071536,0.00029187855078179715,0.0004944467790380047,0.000688527878912726,0.0005019185392387246
TWE,0.000712271229161017,0.00027698980263510226,0.000345831025850128,0.0006819489975390429,0.0006389048938194027,0.0002981016142701727,0.0003601801152894521,0.0006656239931135875,0.00042560687001917354,0.0004756063139854967,0.00019040026816371673,0.0009927765504211777,0.000140552164626851,0.0004646214308302988,0.00047996751852915086,0.00043321282241222793,0.0004977447906695675,0.0003648903991653088,0.0008860719293241264,0.00045738077003919074,0.0013323042342830696,0.0006921323518058927,0.0003162017863517696,0.0005697174991218699,0.0003990099076756263,0.0005880100019636962,0.0002908333187911563,0.0006074987625906133,0.0005812960889781026,0.0006261432201399365,0.00031219008624762986,0.0008759168039920735,0.00042370108241965337,0.0006572669983703977,0.0007919823720138831,0.0007927921979791814,0.0005082447170205729,0.0009916120431708057,0.00023328983890655248,-9.624163419977911e-05,0.0007296514715466351,0.0008114031568702057,0.0004719951764605831,0.0003160372679910398,0.00043564423895176463,0.0002783123388433133,0.0001708170811201643,0.0006073017811215233,0.0006618766521036876,0.0009973636750912889,-0.00014515011215556658,0.0008201205940079327,0.0006202195692086083,0.0006349827285856418,0.0010932885916824942,0.001016170870613876,0.0004417663431775519,0.0003023717287642071,0.0005880484749741491,0.0004616778482608347,0.00046972916088610256,-0.00034576715455280607,0.0008362159227210718,0.00039973511610983455,0.0010799575515936014,0.000847159122240488,0.0008618026225069483,0.0005977172137572631,0.0004557475147369266,0.0003466285909282431,0.00033849869954142447,0.0002100102312839261,0.00045995102714652624,-0.0004867707986811011,0.0005082874585708405,0.0008715185513036834,0.00046507582619552623,0.0008733176087172395,0.0001963935206028627,0.00026765724166008764,0.0004859309930795291,0.00011174811857924626,0.0008938966602583963,0.0004018950823927233,0.0012394064616664622,0.0002874003025255234,0.0004173267853227283,0.0003448033488210398,0.00038310533243668366,-6.707126465334829e-05,0.0029662166143785505,0.00039508356668824924,0.0010554962247297662,0.0005069689100695962,0.00041535373468622216,0.0011231926320899805,0.000610308106533876,0.0006733949432200431,0.0011198835282125558,0.0006086781061897063
